kode_prov;kode_kab;tahun;q;adhb_or_adhk;status_data;c_pdrb;c_1;c_1a;c_1b;c_1c;c_1d;c_1e;c_1f;c_1g;c_1h;c_1i;c_1j;c_1k;c_1l;c_2;c_3;c_4;c_4a;c_4b;c_5;c_6;c_7
16;13;2014;0;2;3;4606175.98602588;3109630.74417790;1528618.97813421;289335.23529890;207085.24007685;246908.30783500;7263.00761111;68454.85335994;249768.17422619;45812.43488568;10747.53797008;163050.82076624;103670.71938098;188915.43463271;54568.60505183;439690.98094373;1370974.29059927;931922.61301714;439051.67758213;18223.41762385;2223457.83181768;2610369.88418837
16;13;2015;0;1;3;5948210.40834279;4337658.08498601;2097512.16788283;462917.79199990;269956.20288203;362993.82285795;11636.92760041;96458.91523396;314016.48430524;69829.79097456;14067.60981790;244471.18774570;153282.60069255;240514.58299297;73442.27158193;582818.48506606;1714055.29938790;1180192.28544824;533863.01393966;-50032.28122990;2239402.49263175;2949133.94408095
16;13;2015;0;2;3;4760111.82932460;3227906.83956139;1551839.18449955;306987.49486858;217476.19990512;256519.07585547;8063.87005032;69692.48707699;265709.26064004;48432.33189277;10929.88676417;182726.81551139;110029.47431142;199500.75818556;57261.08168024;457868.79137591;1380312.58996841;938320.50733154;441992.08263688;-14709.03278908;2169772.27448748;2518300.71495975
16;13;2016;0;1;3;6055725.82140408;4449543.75913344;2151372.24567391;440099.26641441;269834.22085813;380620.21178414;12224.32377524;103335.73481951;327531.51707863;75669.23999949;14301.73376903;255663.19580898;169565.76132164;249326.30783033;79397.27239331;565342.38548721;1835766.48166092;1248413.34783858;587353.13382235;-151634.03792895;2308544.34843821;3031234.38778007
16;13;2016;0;2;3;4888803.72098510;3261431.74835492;1553847.56799375;307332.85150110;218840.00119535;257243.43928707;8250.86170600;72895.88876927;272078.58129973;50495.34228069;11158.66398722;187814.71164812;115829.83735367;205644.00133294;60631.68095057;435648.50782656;1456964.54162253;981458.31035966;475506.23126287;-94358.59842964;2179639.69643104;2411153.85577089
16;13;2017;0;1;3;6393132.19781581;4760264.73565463;2308963.42735396;469520.69593437;287798.09866593;406320.02664369;12844.83978778;108772.98539940;352365.73953610;82617.22167806;15391.97019100;271610.67360297;181602.89206930;262456.16479209;84451.90896246;685522.35491669;1935048.68318765;1314650.43984918;620398.24333847;-157698.96207411;2396229.38801068;3310685.91084218
16;13;2017;0;2;3;5116027.37539894;3432205.18064516;1659307.71469278;326705.47147628;227745.86416787;267346.93453208;8281.76578789;74043.88108040;286956.93577656;52490.50993236;11424.99979925;190999.91220894;118090.52805460;208810.66313614;62717.07176876;478850.71759395;1529166.96756503;1037438.25407327;491728.71349177;-153995.98025240;2403785.62399840;2636702.20591996
16;13;2018;0;1;3;6751112.19008863;5133905.79791353;2509961.80866207;488832.46596165;305170.34139031;432060.62274702;13691.44584015;115731.46681501;381625.56018642;88354.64336769;16086.60477832;292208.30374668;206334.00353563;283848.53088257;95527.62876337;744944.85259753;2036674.02919736;1439902.85044290;596771.17875446;-192602.94952408;2869580.79542431;3936917.96428339
16;13;2018;0;2;3;5331250.51022222;3588575.71441890;1753338.22114187;335671.96322811;233674.16598109;274557.65146059;8510.73772197;75268.37028003;302865.03765382;53481.63670044;11677.50249546;195766.98695160;125605.12928917;218158.31151475;69411.84318351;519532.57712703;1573248.90054859;1082927.22277245;490321.67777614;-133662.36733629;2648007.43777018;2933863.59548969
16;13;2019;0;1;3;7103694.80307998;5539870.51398605;2776417.02724497;498187.88824141;316824.54131471;442583.35397058;14319.82947731;120282.64690653;413773.10585691;93293.48477219;16919.31395470;308816.25814506;228726.24171295;309726.82238874;107298.78020475;809890.06176717;2100867.94524446;1500166.19043749;600701.75480697;-118042.21439926;2206318.24113011;3542508.52485329
16;13;2019;0;2;3;5552590.53008301;3756154.24108625;1870390.93553144;341423.11160005;238607.16145352;280408.29900509;8658.50093900;77378.10615605;317856.85701769;55372.24902279;11768.35183765;199242.33230522;129460.86499575;225587.47122200;76496.21539119;547911.70218938;1613155.97765266;1144694.53192110;468461.44573155;-87775.21215043;2151241.24244450;2504593.63653052
16;13;2020;0;1;3;7194147.70742248;5565547.27620420;2796736.51290057;502591.94444444;317545.81746032;456121.95481621;14065.71493855;125285.50069893;392499.74327057;96862.60988738;14955.14538258;312074.47039906;214809.94476523;321997.91724038;100864.43521530;665297.57062246;2161132.23745403;1515802.48264706;645329.75480697;90252.41240278;2102023.38344737;3490969.60792365
16;13;2020;0;2;3;5573364.76236287;3713476.91928053;1839327.69699532;341423.11160005;235607.16145352;286177.11703002;8658.50093900;77378.10615605;308443.21543795;55372.24902279;11768.35183765;200309.20496251;121913.29656650;227098.90727918;72496.21539119;449506.76047616;1648763.59288797;1152936.33255094;495827.26033703;80282.98529855;2000913.84301043;2392075.55398196
16;13;2021;0;1;3;7743997.59985432;5786741.35263053;2914250.26466464;516007.81501058;331940.46844781;478979.33890962;14566.77846443;129649.03557568;401184.36229416;100924.51921735;13987.00864244;329951.40782632;218583.69580147;336716.65777604;106625.94512470;700144.65318373;2175205.45386363;1571898.17648336;603307.27738027;-11786.36026606;2463274.99986725;3476208.44454946
16;13;2021;0;2;3;5706507.72551142;3799105.88822525;1898698.49828046;337234.39640269;236761.63654464;293396.66150081;8496.42297944;81176.28477970;312551.89372468;59468.14535745;9513.68272996;206169.11153321;123339.68213633;232299.47225588;73960.63894209;458317.09298150;1607663.01298911;1161468.06141181;446194.95157729;-62668.93406897;2046085.54284816;2215955.51640570
16;13;2022;1;1;3;2008021.33048568;1575169.45342109;839618.64376296;143369.69033744;87624.60394837;126551.32291483;3643.85278794;33481.91227803;98312.13569304;24405.86635245;3584.67903790;80033.70584624;53672.99368313;80870.04677876;26174.61560107;101689.04653009;541255.68789414;421480.34970793;119775.33818622;1084.53000000;611703.33799273;849055.34095345
16;13;2022;2;1;3;2153747.14415409;1659268.91674595;876895.27757184;143980.90754850;93943.44121754;132236.96929921;3856.11340749;36003.42747524;108447.81927849;25893.03901687;3754.87842351;87626.04305393;58061.02964465;88569.97080867;30339.26611573;179533.60228317;551210.78213873;440958.86049959;110251.92163915;36545.51213680;619017.23603474;922168.17130103
16;13;2022;3;1;3;2246743.46752505;1652880.12381278;834825.95204940;148594.54856422;95702.11537906;136127.14177919;4064.68648271;36274.15995807;119639.72634271;27633.20167450;3876.57018343;94735.87289276;60630.86712291;90775.28138383;30623.50380239;181058.12050842;590314.92728958;444651.56728235;145663.36000723;265.69825088;773038.44342096;981437.34955996
16;13;2022;4;1;3;2140002.17553088;1632908.56791918;811524.99578643;148487.14181865;97054.83729105;136366.75977523;4082.34201936;36698.46555236;119659.95936734;27605.16732436;3897.32823536;95904.00905363;60206.15309791;91421.40859750;30643.26484252;256965.25829599;602484.17012224;454332.56647478;148151.60364746;-642.66919126;640793.50263820;1023149.91909598
16;13;2022;1;2;3;1400213.93721136;998416.92219428;519446.10808930;88264.04239484;61687.78701311;75945.10509848;2098.69047154;20833.43581537;76987.34037628;14380.47596100;2419.36868253;49871.19612801;30324.75775846;56158.61440537;18246.89475906;78972.90268100;377539.25625271;287178.26767452;90360.98857819;1050.20000000;524837.80713763;598850.04581332
16;13;2022;2;2;3;1508619.94289314;1018392.39965208;519849.31136080;90018.69736162;63884.76202382;78211.21002038;2114.61153987;21485.37795085;81693.78750169;14860.54286391;2506.35125945;52726.91831136;31949.68016992;59091.14928841;19257.01603989;111281.46931497;373866.13858620;293103.16207175;80762.97651445;26183.58000000;377922.18503075;418282.84573075
16;13;2022;3;2;3;1579907.86376329;989977.14290839;489091.97411214;88893.52835652;62312.04599743;79178.65890101;2128.26893035;21023.58554461;83052.01876189;15498.03341999;2505.56232216;55178.31974246;31962.21660312;59152.93021672;19459.64507661;111208.06026567;385918.07285202;293713.14988959;92204.92296243;103.38907350;633721.07605035;560479.52246325
16;13;2022;4;2;3;1472892.60457018;1014587.67959637;505182.92759138;90056.12799639;62452.14222210;79268.62381182;2208.04544247;21235.17180114;85071.11343867;15930.34964877;2505.75934730;56804.37710193;32840.21997357;61032.82122083;19496.95266278;162491.96096353;400638.83283390;298275.13474709;102363.69808682;-246.79755481;492158.36116814;616234.38509972
16;13;2023;1;1;3;2137402.13518726;1696490.31132558;859294.70599166;164653.35090185;97224.36734942;138794.67614496;4176.05133728;36570.83565221;117675.78162604;28555.24757076;3918.44404106;93031.12881375;60159.12047509;92436.60142149;31252.65206058;125655.40014700;542154.87071305;435407.27644800;106747.59426505;935.11409793;630797.52134528;889883.73450215
16;13;2023;2;1;3;2233242.66817996;1736136.72660252;879292.38639268;169057.04684252;103049.73282304;139326.37348494;4131.03030237;36641.87788598;120995.00341458;25655.37788657;4379.25640954;97384.86520066;61927.80172925;94295.97423039;33156.66601774;202228.80052005;576524.05145887;452590.39547587;123933.65598299;-1532.67594905;481894.81709380;795165.71756397
16;13;2023;3;1;3;2399786.37256925;1770500.41806871;922273.75250412;172817.56765289;95732.45684334;136164.64600118;3951.16833096;38619.79614506;119055.91743575;28627.42614299;4413.32446119;95262.19516074;59415.42268915;94166.74470136;33215.15466299;190446.39262873;604945.72707479;461996.45075836;142949.27631643;-2455.25659371;694784.61840620;891650.68167846
16;13;2023;4;1;3;2296640.65722482;1800972.78594590;930617.84941253;176128.77577816;96848.43881922;138658.62950366;3947.72756921;38446.85698448;127060.69888380;29542.97758468;4641.49651577;96419.66253268;64134.32058813;94525.35177358;33079.32989248;273884.51178005;678928.48082779;497810.18178007;181118.29904772;1036.64189832;677493.35909638;1168754.45221610
16;13;2023;1;2;3;1467816.30343732;1035447.39941176;522591.08609534;93042.12922665;63245.05379272;81428.00517141;2245.13413222;21285.18794610;84976.19220124;16450.06663984;2528.49837293;54734.03702267;32788.53187963;60133.47693100;19373.59743776;89504.02666209;381158.35552283;299645.38259502;81512.97292781;767.49822380;473841.39798179;532275.97180271
16;13;2023;2;2;3;1575802.75587935;1051377.15040176;526829.66604956;94583.23451805;67235.27187148;81547.64908230;2217.18262648;21499.47094206;87194.89999794;15667.31133955;2610.79991505;57381.07591736;33690.81833877;60919.76980314;20529.56250471;124789.92313015;391187.14542871;300736.63900494;90450.50642377;-1189.73368723;430424.61633153;441315.90823027
16;13;2023;3;2;3;1632176.78150472;1049387.41423586;537676.02444286;96226.16875397;62591.52875914;79085.68933609;2118.38628955;21778.51506161;83021.75342837;16037.68016623;2641.02677706;55521.67713232;31941.28251647;60747.68157220;20415.31159019;113739.34646788;394844.87842329;304716.14929524;90128.72912806;-1765.81956026;577838.88952148;522283.23917372
16;13;2023;4;2;3;1544495.64233220;1060541.20637436;538446.26333525;97436.33496188;63394.46549822;79194.05546260;2174.53536135;21643.60048538;88581.18203897;16504.87498267;2733.77883487;56017.63264920;33973.93395645;60440.54880751;20311.88278631;168619.17424060;419626.76136586;311162.67230792;108464.08905794;1002.06381987;543724.33655015;669329.78280494
16;13;2024;1;1;3;2314420.74259942;1842364.56832084;957921.89971441;181172.49156732;97936.61928766;140195.43063571;3938.16506881;39698.87240587;126096.88166147;29992.38856130;4555.64251589;99875.64767835;65102.32424395;95878.20498010;36326.96496979;168191.40803751;649139.53841851;483848.18602657;165291.35239193;2400.41789591;651170.94034475;1035173.09538788
16;13;2024;2;1;3;2474399.02423003;1900008.44337727;985103.09778125;183365.09794709;104192.99633521;145259.06205655;3908.43811971;40440.58773901;133624.34962527;29819.74972405;4672.39897524;102244.31579667;66618.56281830;100759.78645891;36983.68233041;217430.83432551;651321.03803547;488043.36456315;163277.67347232;2081.44513967;738478.72438610;1071905.14336441
16;13;2024;3;1;3;2567511.40741883;1861777.05353488;954325.12423354;182205.66186247;101890.54746609;147077.17322511;4154.72076088;41282.10084273;130104.80441845;29423.23450870;4598.53735881;100519.43090239;64762.72917248;101432.98878321;35609.07961560;215061.89605287;663364.37653052;500070.98068884;163293.39584168;5111.85099685;872995.58540813;1086408.43472002
16;13;2024;4;1;3;2340006.80037060;1896282.16990006;985463.40686950;184043.66767583;103113.13365675;144593.53593301;4190.78014132;41734.88374824;130657.29878041;28071.82717450;4726.47687198;101092.92627420;66247.76645270;102346.46632161;36989.37387255;294601.93200012;691471.14884342;505985.37261959;185485.77622383;5819.49946835;738297.62597885;1323454.94969275
16;13;2024;1;2;3;1544357.30536976;1084020.20850109;553553.18861521;100090.55437867;63573.05174792;81668.65425229;2182.23858774;22619.88024941;88786.24268553;16510.75576605;2746.39085920;57667.38978745;34328.05571471;60293.80585693;22552.63980498;106632.24158548;404887.38076708;306240.16552385;98647.21524323;1511.23136626;580997.81227217;656244.20892731
16;13;2024;2;2;3;1638325.91242403;1111209.96935265;566371.29603097;101206.29233305;67246.62335350;83963.14984069;2172.99608111;22979.04689032;90774.73604040;16783.33330740;2778.58672208;58982.94947269;35035.79780969;62915.16147073;22393.71710915;133509.97455974;405653.79463535;308759.98704715;96893.80758820;1267.86000000;635844.66327198;671554.06650483
16;13;2024;3;2;3;1698796.63071707;1098491.54338338;558972.85107691;99985.13712570;65344.08094224;84582.39910902;2156.12541135;23305.20421243;88217.15535643;17255.96487863;2738.76158291;58375.06668528;34365.43400919;63193.36299330;21648.56790523;131038.82162608;414084.99487145;315858.28082825;98226.71404320;4627.66006464;701194.78531291;672289.74244662
16;13;2024;4;2;3;1619825.75146211;1104694.03322867;561846.43624021;100515.31279707;65797.51334519;84958.52474611;2148.99855797;23954.24088966;88936.46610767;16508.16414252;2805.85279105;58587.29371819;35091.58573050;63543.64416253;22460.38920167;184750.96207416;430063.00834135;319217.29267975;110845.71566161;3991.74634437;659993.53085103;786127.91857914
16;71;2010;0;1;3;61145135.69988270;42092089.88625280;17446942.21141140;2993223.76649723;1961161.47413235;2150333.17793710;2023361.59950953;1525073.72353099;4281178.58678999;2013985.11959451;1520139.67822477;1416085.09955299;3230516.37739135;1530089.07168063;793449.31116596;3810083.78277791;29471364.57027340;25266481.59901030;4204882.97126314;-185631.78732845;12926597.88275440;27762817.94601330
16;71;2010;0;2;3;61145135.69988270;42092089.88625280;17446942.21141140;2993223.76649723;1961161.47413235;2150333.17793710;2023361.59950953;1525073.72353099;4281178.58678999;2013985.11959451;1520139.67822477;1416085.09955299;3230516.37739135;1530089.07168063;793449.31116596;3810083.78277791;29471364.57027340;25266481.59901030;4204882.97126314;-185631.78732845;12926597.88275440;27762817.94601330
16;71;2011;0;1;3;67798974.38305880;47672418.92203260;19702455.93110890;3316626.53523515;2333678.45745618;2411011.35980350;2329097.88338025;1840949.15535791;4542192.59105285;2241517.64461895;1703358.88761294;1591379.80111110;3769594.71525971;1890555.96003512;884737.84632399;4437448.81695124;35296653.36085730;30774984.99549850;4521668.36535881;185326.45022617;15868197.36561110;36545808.37894360
16;71;2011;0;2;3;65049465.82724530;44864856.26420760;18623883.56921420;3059074.68936017;2046070.14837191;2299996.36712153;2148194.69885624;1629910.89100280;4397018.94756111;2041086.91680218;1620813.57784863;1527955.82241768;3556477.31456979;1914373.32108134;831478.38128459;3928577.38842230;31063808.30445880;26550018.86424000;4513789.44021885;240326.46914781;14385750.53093140;30265331.51120720
16;71;2012;0;1;3;75268383.98720310;51508739.64233850;21221194.24469430;3591593.47108375;2397004.13542180;2586800.78702441;2484102.79978588;2161879.79673460;4851588.07967333;2518996.23308315;1807044.25386560;1702518.22580049;4218015.47567465;1968002.13949658;945598.92775242;4948259.41917034;41244926.55655160;36208899.07029490;5036027.48625671;2129422.12409628;17461481.24899220;42970043.93169820
16;71;2012;0;2;3;70090313.65862650;46750644.43875500;19568874.63776790;3172714.11719667;2075631.63582595;2351156.33369904;2285736.02656906;1694594.54346899;4544561.27767075;2109505.97938617;1676005.28044764;1622351.04969575;3718902.45215523;1930611.10487183;856233.80107215;4198398.99876918;32677677.05211850;27878394.66597020;4799282.38614826;2925160.01365808;17321899.88864390;34639700.53439020
16;71;2013;0;1;3;85193317.44134760;58204178.56554770;24475695.24650820;3933909.54499384;2821442.04614604;3038975.81098044;2820982.81343371;2325635.75675596;4929614.56639283;2866504.26667700;2132371.81803259;1983362.41587445;4842186.15051570;2033498.12923695;1118306.11269475;5372456.50129509;47596269.81329710;42392105.91773650;5204163.89556057;-1127879.31561591;21355612.93186250;47325627.16773360
16;71;2013;0;2;3;74193370.12929760;49896977.21861020;21131909.39487960;3364653.38153065;2222410.77079866;2549474.44097017;2565871.14057129;1825122.15829602;4569613.35178695;2252792.24874705;1837263.37469754;1739544.32545994;4001109.69860899;1837212.93226339;931097.53778259;4411540.38895878;34687633.21607570;29846855.29681880;4840777.91925692;-2291113.20969403;20330820.89568650;33773585.91812220
16;71;2014;0;1;3;95072887.96903750;64974927.94889720;27063369.92456360;4947669.64621010;3126771.43901851;3202250.47547550;3133220.38451721;2391897.51456312;5472359.79258731;3749706.66169877;2638072.41938848;2177569.90687656;5124797.03585083;1947242.74814725;1362123.28446344;5494999.24641814;51775116.85955840;47148890.16808720;4626226.69147122;1936623.55009418;20168196.08273040;50639099.00312440
16;71;2014;0;2;3;78091091.35343640;52850015.35013990;21899916.47605720;3540158.17186649;2447848.68821538;2616199.51509373;2564400.59236922;1911454.79521719;5131305.95928674;2586451.19854367;2045036.51668817;1925187.15235343;4351310.92854716;1830745.35590153;1085651.19307216;4486095.42153218;37320605.46434460;32304107.30661870;5016498.15772594;221111.45206737;23309515.02614170;41181902.55386160
16;71;2015;0;1;3;108143796.04146500;70668393.14887250;27145165.65086150;6184687.97840783;3569521.94892745;3671551.07241523;3673368.60617054;2549551.62628591;6489966.52873379;4167943.63946217;2678090.72273676;2664384.77244119;5724248.30678240;2149912.29564770;1465913.58621015;5934521.41865069;51201538.41993990;46806808.22437930;4394730.19556057;-1382444.87184454;22546859.88698050;42290985.54734440
16;71;2015;0;2;3;82345066.52169750;55262594.72836100;22250615.08120740;3834550.14372856;2593193.16997215;2720609.99407065;2811305.54949570;1934157.37988266;5580903.46597167;2868580.00547197;1990735.86078093;2145043.52515219;4658787.61786717;1874112.93475994;1161828.52513372;4720678.28417815;37918393.07349350;33336911.41392530;4581481.65956822;-601591.99424762;22005207.26181750;38122043.35703880
16;71;2016;0;1;3;118344290.90000000;76618942.59980500;29468243.71394100;6817244.85282918;3832925.68721792;3894661.08305584;3851071.25624316;2740005.50368076;7148415.58084812;4458044.67802216;2753663.98362051;2987992.97501513;6318235.64049684;2348437.64483441;1547950.60427015;5846234.88166188;55888730.93188530;51809697.87603360;4079033.05585170;-995029.20416936;22269112.13381090;42831651.04726390
16;71;2016;0;2;3;87073353.90000000;57621601.17707020;23116010.77375960;3997377.99016760;2706643.45920588;2761545.16086491;2911638.55204138;1992677.99051869;6011661.46229962;2995643.56173572;2073693.96134018;2251516.32763274;4903625.96952728;1899565.96797664;1213870.16837586;4202057.93565280;40687166.28483800;36006112.83862330;4681053.44621472;-931070.21140489;20679424.87999180;36399696.33452380
16;71;2017;0;1;3;129400326.07170700;81041664.86995240;30964240.08844770;6901532.98843014;4044843.40190775;4057689.97455963;4118151.46805475;2871345.56824796;7759254.38886348;4714837.53053065;2990215.22329290;3169450.74232692;6907516.91589548;2542586.57939507;1590641.70685777;7330706.94724488;60774187.10222700;56407120.86930940;4367066.23291766;-379399.20125897;28613408.15313940;49570883.50645600
16;71;2017;0;2;3;92476406.57391800;59266545.67699530;23892771.03321550;4015586.80629845;2768169.31375987;2777669.88011251;2975211.88471918;2000045.62745757;6330171.63220285;3083868.01735516;2152595.43586731;2291194.11460289;5042583.27593645;1936678.65546753;1224879.88959890;4896715.37690397;44216182.45983070;39346767.38911820;4869415.07071258;-938667.04638698;26059892.93924820;42249142.72227210
16;71;2018;0;1;3;141908624.74153900;86959437.58674240;33623723.67421620;7344017.82011782;4258025.52884817;4175563.72897555;4275341.12258538;3014531.67842005;8408632.50091782;4993989.95753625;3077070.69069373;3267714.87536281;7827658.93989936;2693167.06916928;1739266.15745388;7813482.51640989;66480099.57109330;62367573.52901380;4112526.04207947;-673259.97817021;31843983.91692670;52254385.02891670
16;71;2018;0;2;3;98471246.72367470;61575639.93753100;25246491.99573300;4160443.16614024;2868219.06619865;2791172.17478294;3003961.15154469;2027984.92483562;6577932.13882751;3198437.16338630;2160257.30278986;2333852.11478075;5269477.20811568;1937411.53039574;1318431.10447082;5214353.27780149;46429073.49586840;41593660.78789370;4835412.70797466;-405461.39833329;28879194.66202690;44539984.35569060
16;71;2019;0;1;3;154220318.07931300;93798432.58329990;37362793.14037120;7581645.50457920;4475043.99645910;4362721.90375243;4439942.34074017;3188114.74160996;9116675.66961423;5378692.75679066;3303828.17142788;3465588.21147085;8287785.59493721;2835600.55154702;2001058.57754023;9098554.58955293;67119462.11874010;63446286.23320850;3673175.88553156;38877.90000000;26269635.12572650;44105702.81554660
16;71;2019;0;2;3;104239386.10645300;64231741.96497360;26544449.23684090;4253812.33839527;2953935.17888801;2870203.45724571;3120058.74240611;2104096.92340579;6885105.53167764;3352465.83957520;2264266.09014027;2426562.55931329;5456846.93152388;1999939.13556162;1461469.07105227;5452913.75054009;47301373.33589420;42989779.17306040;4311594.16283378;20304.50000000;23816692.75303340;38045109.26904050
16;71;2020;0;1;3;155203911.80100900;92097719.06146290;37802595.93787500;7460503.24576547;4456053.21891240;4431044.59155833;4303874.45775067;3438287.38062999;8231228.79642842;5691398.37166390;2554351.30896037;3536469.22736930;7183063.58474384;3008848.93980522;1871778.86743958;7896393.23048749;67496034.29018170;63590756.54835630;3905277.74182539;45538.74342547;25716570.85408370;39920123.24607240
16;71;2020;0;2;3;103952690.29069100;61968080.23184820;25927138.93383580;4095737.17696186;2887688.53540412;2910386.30564715;2995880.40445835;2238759.12650376;6434131.11935275;3528135.04956894;1728314.30660407;2422437.40296246;4745134.39050005;2054337.48004890;1394095.34687676;4696031.37322107;47072735.03864810;42542543.05175860;4530191.98688945;-63661.53469845;23084558.58493630;34199148.75014060
16;71;2021;0;1;3;162032795.53925200;96173861.63290220;39299100.43041920;7716501.51719317;4853105.79969260;4879317.76683236;4297074.80953361;3604863.07269142;8540679.55824216;5951919.48406856;2243395.21109171;3833072.65325672;7732076.18831633;3222755.14156444;2007943.11916703;8566801.72536408;69741205.49580340;66623256.20979080;3117949.28601263;-80971.17313312;26709695.34744280;41085740.60829410
16;71;2021;0;2;3;107182551.76817000;63519472.45174850;26660886.23541920;4117149.40129609;2958875.46979791;3095346.56472021;2931737.36104848;2283982.06085914;6564100.56796368;3690318.89206657;1487732.95512478;2558093.89752836;5030218.52421715;2141030.52170696;1412915.63405960;4831652.27205528;46377213.68999170;42889493.34947890;3487720.34051281;-156045.93690661;23975253.05013400;32777909.39291260
16;71;2022;1;1;3;42426540.36400710;25756029.45524740;11004559.68994430;2190039.24917059;1303717.02170384;1311124.49243799;1061817.99602962;946010.53989149;2151449.46284621;1452052.27435588;587356.63085255;919061.11098700;1988514.91536849;840326.07165945;515188.90446824;1108986.07530284;19071658.19711650;18483379.26595880;588278.93115768;13444.62000000;6786182.02242878;10824948.91055660
16;71;2022;2;1;3;44365863.78680950;27436614.45359590;11700091.07838860;2220137.04043987;1422793.77607979;1375845.45322383;1117990.01495161;988490.95432690;2401289.93838960;1547959.01707023;624012.70264712;998102.00488925;2166120.80061825;873781.67257088;580627.64340358;2154288.19043606;19414803.63650300;18875179.75614520;539623.88035771;-63245.06000000;7322859.78435600;12480084.86148500
16;71;2022;3;1;3;45484406.25002540;28377484.48220810;11765413.53241160;2306212.37304710;1470337.64324926;1413430.99293354;1177481.46757275;997032.53037231;2672389.51691461;1661783.83834120;652714.12838598;1074601.20817814;2281782.40456006;904304.84624161;592671.70170165;2199256.17577763;20419654.81967090;19708080.22292060;711574.59675033;1385.82000000;7366967.38639491;13473014.13572790
16;71;2022;4;1;3;46829994.26789890;28446290.34138040;11780025.41986170;2311144.24030906;1473743.04202608;1419118.26219770;1184866.15086871;1002733.53063876;2686531.28426027;1672720.65854252;664135.38284264;1089379.15475696;2291717.16353282;870176.05154318;594903.03763026;3065990.35242709;21506510.13130100;20782194.18185680;724315.94944414;-8320.64000000;6808201.10395466;13583580.05879450
16;71;2022;1;2;3;27485619.45849220;16648149.49224320;7261016.30344904;1111946.00059074;786034.35077619;824946.13958033;720442.53546381;607107.64569088;1637086.33800280;893363.13894005;384644.93912234;609772.95117930;1292564.64661841;519224.50282933;358549.36044645;817174.91459445;11799366.19636000;11129920.27240320;669445.92395683;3539.95000000;6530038.62133141;8671199.07648331
16;71;2022;2;2;3;28263004.42754370;17064226.23602280;7295435.97139359;1138674.70105173;823409.00013259;845257.15701112;725841.84807735;610614.88033010;1746205.17507869;924004.97290857;403360.98246661;638543.96018404;1371323.64602316;541553.94136520;372987.56732561;1190440.09832759;11652025.04898120;11059290.52191490;592734.52706636;-34866.58000000;6554908.57969468;8536716.52280815
16;71;2022;3;2;3;28396374.33804230;17047182.84800860;7180633.42369083;1125075.96244026;815023.95966064;846791.56902704;730311.59043147;593869.66028232;1782532.96853162;966031.34139138;406626.90162155;663469.35263066;1391020.31432653;545795.80397430;387981.85131813;1190805.22408647;11484266.78891000;10812876.62832510;671390.16058486;1118.56000000;6700889.60144681;8415870.53572769
16;71;2022;4;2;3;28669828.66904220;17404936.72467150;7317573.81733000;1134764.86901606;816165.97942305;847786.90886260;757227.46783953;595822.41982004;1830645.24645648;997756.59344346;407965.28875772;680586.09176123;1440443.34505878;578198.69690259;389034.02994953;1731695.02753864;12115391.70088100;11373149.49434500;742242.20653600;-3707.36640000;6082304.19321974;9049825.64081825
16;71;2023;1;1;3;47077683.54039340;29066653.37522110;12117730.33900810;2532669.14284734;1488819.62138707;1398429.34422303;1230431.26853401;1007227.23137002;2641403.96749747;1721294.82387896;682873.60508078;1082427.56096677;2241271.62269019;922074.84773739;602096.87932500;1419388.95695351;20489188.98169790;19967843.32900690;521345.65269104;-14919.15000000;7488625.20762809;11973350.71043220
16;71;2023;2;1;3;48309704.61260550;30004491.88911890;12688025.62406380;2597295.54935061;1581134.11796149;1429039.49253964;1240998.59006639;967243.37646885;2717755.23500799;1643955.17199401;717755.09485501;1141372.75561153;2330148.69801209;949768.18318749;698439.09340406;2376300.36540053;20579633.21422140;19972109.15641620;607524.05780525;3414.17000000;4181534.23717882;9534108.35671819
16;71;2023;3;1;3;49341506.39652820;30274687.52744850;12990838.92694710;2652727.69818522;1466828.35380056;1430716.91824637;1193634.88652275;1018353.69020376;2675594.85730439;1742119.63179611;746475.57641785;1122641.02616061;2279311.66430839;955444.29755545;658282.91077504;2346064.30712077;21216359.21415210;20513698.88315300;702660.33099912;-19175.00000000;7960389.16720018;13095101.73016840
16;71;2023;4;1;3;49840707.60246640;32128582.97565870;14278626.90750170;2702239.12950277;1484461.73079953;1449337.49034958;1211521.24062676;1001144.71595754;2856332.81814434;1798814.51792932;774454.46827155;1139774.79461460;2468838.39103493;963036.77092605;670974.14263247;3214541.02856054;21907039.56456850;21015412.77574490;891626.78882357;4654.00000000;5140646.94230001;13225731.05125380
16;71;2023;1;2;3;28829596.48718390;17587637.22654520;7490116.76115428;1179521.99587636;815037.21429214;848179.92833575;779293.30412171;594428.25873682;1791495.22257370;1013723.65808342;412635.38581747;675981.28551908;1421697.76243987;565526.44959457;385271.50780232;956624.94550811;11825873.57271970;11236317.93852940;589555.63419034;-7976.42000000;6070213.36797960;7988047.71337097
16;71;2023;2;2;3;29465855.31191440;18131933.09081690;7760903.22746800;1187747.60181005;882570.11198481;849303.88309259;777281.49875110;586990.02912696;1896688.86164768;997542.01927010;424848.98672423;709100.47768806;1479863.45775045;579092.93550290;420567.78225884;1361765.01959786;11807877.52396750;11152808.64960730;655068.87436018;1235.00000000;6271974.29529740;8529497.40002414
